,Order_No,Time from Pickup to Arrival
5689,Order_No_2790,1498.1462820137924
5690,Order_No_9503,2069.9846358978907
5691,Order_No_24498,1165.0687971292539
5692,Order_No_6737,2354.3030098732697
5693,Order_No_8932,1417.0638781861715
5694,Order_No_6516,915.8153331485305
5695,Order_No_22060,944.5809510027459
5696,Order_No_19880,1537.6155055418985
5697,Order_No_11254,2293.222416618219
5698,Order_No_22807,1712.7524638943712
5699,Order_No_22976,1060.545615898973
5700,Order_No_10153,1092.6258796826985
5701,Order_No_540,1559.3340050134548
5702,Order_No_21149,1417.175261040233
5703,Order_No_4184,1127.9139867449364
5704,Order_No_18295,1326.4242045644912
5705,Order_No_27780,814.2227962445676
5706,Order_No_4944,1275.08610839842
5707,Order_No_23754,1158.695066244093
5708,Order_No_4101,1546.4087980258587
5709,Order_No_14097,1633.635525831688
5710,Order_No_25589,1444.8623129981993
5711,Order_No_746,1070.4419687342327
5712,Order_No_28192,2266.5688174077204
5713,Order_No_10608,1305.292029897445
5714,Order_No_18799,1198.545218301994
5715,Order_No_5945,1504.8141311198865
5716,Order_No_11567,3474.111183390105
5717,Order_No_16234,1469.0473749898263
5718,Order_No_24914,1250.680486119167
5719,Order_No_3897,1271.9369519173297
5720,Order_No_11377,1569.8748216507563
5721,Order_No_11017,2038.3276294502296
5722,Order_No_27175,1168.459688862372
5723,Order_No_3365,1535.9750719524072
5724,Order_No_9830,1432.066716807853
5725,Order_No_5600,1817.9842002699697
5726,Order_No_10415,1461.941857711911
5727,Order_No_14921,1951.860212243177
5728,Order_No_3538,1035.947482356955
5729,Order_No_270,1244.412641715328
5730,Order_No_24445,951.9201088862035
5731,Order_No_19967,1588.9014265412513
5732,Order_No_12177,954.2306924068998
5733,Order_No_5574,1372.9303036737767
5734,Order_No_23761,1296.51747185844
5735,Order_No_20802,1988.4184280963887
5736,Order_No_13906,1003.2926840303521
5737,Order_No_5812,2050.6077096768736
5738,Order_No_25697,2863.9150628884217
5739,Order_No_3075,1704.3671654883613
5740,Order_No_12409,972.4656495299719
5741,Order_No_1837,1288.340998627534
5742,Order_No_11158,1474.9795491319542
5743,Order_No_25178,1225.5212689429814
5744,Order_No_4282,964.1846998188843
5745,Order_No_10812,1189.7346431713886
5746,Order_No_21061,1231.8474291108437
5747,Order_No_2064,1229.3962111986164
5748,Order_No_18920,1045.7631877673218
5749,Order_No_15104,2284.1721147567714
5750,Order_No_26131,1765.6339286717182
5751,Order_No_8001,1795.0000441291777
5752,Order_No_11748,1297.7562429525726
5753,Order_No_25835,1151.2512753343044
5754,Order_No_9426,1120.9854118722449
5755,Order_No_26093,2256.938656816481
5756,Order_No_8531,533.0508223050022
5757,Order_No_6197,2176.039719855286
5758,Order_No_7128,1984.7864064883631
5759,Order_No_26742,1153.845560949504
5760,Order_No_14794,1764.63630982745
5761,Order_No_24488,3040.1537816152436
5762,Order_No_16298,921.1232000079056
5763,Order_No_12045,1401.1710409820948
5764,Order_No_10398,1324.9484029975176
5765,Order_No_2328,2076.953108213831
5766,Order_No_6993,1774.2498228898273
5767,Order_No_15337,1396.3323650540851
5768,Order_No_6747,2625.0919785309743
5769,Order_No_12790,1070.9053203456037
5770,Order_No_8730,2433.7805777395934
5771,Order_No_12530,1991.4615888338753
5772,Order_No_8653,1612.2079044672357
5773,Order_No_3396,1171.4179673172973
5774,Order_No_7040,1142.4372248625882
5775,Order_No_953,1662.8957354185186
5776,Order_No_11623,1473.975786319247
5777,Order_No_10853,1030.8547843481479
5778,Order_No_27102,926.739066891104
5779,Order_No_22047,2093.9609402020105
5780,Order_No_22817,1118.883203090388
5781,Order_No_20232,2582.6708055280374
5782,Order_No_27807,1323.913961714956
5783,Order_No_11621,893.0022557875667
5784,Order_No_8433,1584.109047010278
5785,Order_No_19295,1215.3298900558534
5786,Order_No_6155,1475.0165455681538
5787,Order_No_13104,1172.0645802934982
5788,Order_No_11507,1359.739175669179
5789,Order_No_17505,1359.8111680005006
5790,Order_No_21718,1773.5498193486574
5791,Order_No_17404,1569.1765377287252
5792,Order_No_14949,1461.2444375560026
5793,Order_No_14889,902.549889925208
5794,Order_No_18719,1391.7185457006867
5795,Order_No_9632,1357.3454995118195
5796,Order_No_7382,904.9792139118815
5797,Order_No_28064,1305.9126953090533
5798,Order_No_7216,1184.5042576833307
5799,Order_No_11865,1577.0515710792329
5800,Order_No_3793,1396.4163819493056
5801,Order_No_1198,1220.6823646216826
5802,Order_No_11224,1152.0855022656158
5803,Order_No_24716,1357.2224171939936
5804,Order_No_1606,2104.7838446716914
5805,Order_No_3046,1979.4705046725148
5806,Order_No_5554,1454.3065298688675
5807,Order_No_453,2265.8062551061926
5808,Order_No_4709,797.1701414157054
5809,Order_No_5759,1716.3748914892662
5810,Order_No_15008,1338.3646011309659
5811,Order_No_26009,1163.9101142198663
5812,Order_No_1535,1556.857659687114
5813,Order_No_15914,2694.6346295899625
5814,Order_No_8259,1412.0642718189915
5815,Order_No_10045,1488.1935547330695
5816,Order_No_10265,1591.837911276402
5817,Order_No_18209,1185.6097796438964
5818,Order_No_6088,1335.8157082311104
5819,Order_No_15249,1920.4797926734284
5820,Order_No_23361,2113.5224400086827
5821,Order_No_11820,1525.3225494164176
5822,Order_No_16517,975.6623226624542
5823,Order_No_13046,1193.0623646912688
5824,Order_No_24403,2929.6656054227897
5825,Order_No_2211,1071.0014974232183
5826,Order_No_2324,1048.9968099945545
5827,Order_No_2359,2492.5022957408364
5828,Order_No_18850,1197.0047269665888
5829,Order_No_24932,1291.6860610814251
5830,Order_No_26190,1210.1448463218385
5831,Order_No_18205,1382.981636629421
5832,Order_No_7540,1199.8784201579456
5833,Order_No_8578,1307.6594167673375
5834,Order_No_24917,1263.4465066508424
5835,Order_No_636,1732.6025725321465
5836,Order_No_15750,2137.5973686438233
5837,Order_No_12978,2514.2112481269482
5838,Order_No_5831,1184.6355953321845
5839,Order_No_18355,1806.216658253653
5840,Order_No_1016,1402.0655321027048
5841,Order_No_13268,1087.5596946818043
5842,Order_No_13003,1876.9619701513957
5843,Order_No_1697,1354.105927673778
5844,Order_No_14448,1271.5443263198201
5845,Order_No_13108,2050.516266478679
5846,Order_No_6802,3040.1500840783683
5847,Order_No_14454,1947.5635433417283
5848,Order_No_23903,2676.184939660296
5849,Order_No_4106,1406.5662870047636
5850,Order_No_14689,1215.143877727585
5851,Order_No_11355,1365.8344642944403
5852,Order_No_16455,1519.2035046141318
5853,Order_No_15972,1271.7248895403104
5854,Order_No_1121,1456.559849186611
5855,Order_No_23767,1198.615304750168
5856,Order_No_12454,2025.9944632923255
5857,Order_No_2183,2230.4687719437125
5858,Order_No_10395,1883.2225105204757
5859,Order_No_23792,1239.6702564403017
5860,Order_No_1122,1340.4046922009388
5861,Order_No_2353,1730.910792495581
5862,Order_No_21219,1462.877225314894
5863,Order_No_6700,2664.2469483511823
5864,Order_No_26034,2139.0311332676147
5865,Order_No_13386,2058.6199779298167
5866,Order_No_3755,617.2170939964388
5867,Order_No_17307,2890.7218064226126
5868,Order_No_23049,2772.171913552429
5869,Order_No_26899,2098.5062886347596
5870,Order_No_25833,1794.1941184120046
5871,Order_No_3828,590.6223241200848
5872,Order_No_13454,1345.6824453627378
5873,Order_No_23590,2262.083927403247
5874,Order_No_20451,1366.7955472572664
5875,Order_No_2757,1025.720325074951
5876,Order_No_13692,1794.835322414621
5877,Order_No_24450,2078.2056621672473
5878,Order_No_5596,1819.467101810242
5879,Order_No_23973,965.9677272980209
5880,Order_No_18147,970.1427697618421
5881,Order_No_16903,1334.0913545814565
5882,Order_No_18036,1801.77872897296
5883,Order_No_19219,1433.4577707316207
5884,Order_No_10413,1211.9852949815754
5885,Order_No_13515,1503.994556350022
5886,Order_No_4864,1762.436864262258
5887,Order_No_22422,1045.6263971434464
5888,Order_No_23183,1626.3454791166582
5889,Order_No_8015,2470.739116057184
5890,Order_No_22657,1605.2832278385424
5891,Order_No_18025,1720.546029867009
5892,Order_No_23184,1056.418292368958
5893,Order_No_21169,2709.2365905653546
5894,Order_No_19984,1731.0406399531985
5895,Order_No_98,1219.6668401472523
5896,Order_No_10418,2945.7140492595845
5897,Order_No_27376,1512.1526193102543
5898,Order_No_23582,1132.4233699872073
5899,Order_No_11804,1888.3005796529665
5900,Order_No_13210,1020.8929749751234
5901,Order_No_20615,2101.6535549878745
5902,Order_No_13936,968.9286700361505
5903,Order_No_22658,1498.9044495363926
5904,Order_No_4269,1710.0136040897985
5905,Order_No_11791,3634.602340982055
5906,Order_No_19481,1160.7531572853995
5907,Order_No_6434,2894.370814610102
5908,Order_No_13512,1494.5378914827495
5909,Order_No_26682,1202.150308712516
5910,Order_No_19732,2050.4804140771917
5911,Order_No_19686,3275.724224523146
5912,Order_No_20272,904.8840718654748
5913,Order_No_21065,981.2525708282717
5914,Order_No_11638,1627.8704078840583
5915,Order_No_26140,1105.8420518947619
5916,Order_No_2569,2544.2205304997897
5917,Order_No_8633,1137.1564526940626
5918,Order_No_13149,1786.3462761154126
5919,Order_No_26185,3850.031625608162
5920,Order_No_14108,1854.6227209448134
5921,Order_No_7904,1087.5414951410107
5922,Order_No_16467,1236.527965879457
5923,Order_No_19970,1322.6995031813065
5924,Order_No_18547,611.7458609929565
5925,Order_No_16216,734.699994713679
5926,Order_No_15145,1024.7065558961024
5927,Order_No_7141,1630.4689552966997
5928,Order_No_21815,1386.0735106233196
5929,Order_No_11281,1477.747115935652
5930,Order_No_1043,2591.646105163636
5931,Order_No_4721,1725.8220320327914
5932,Order_No_22180,1096.3020511932687
5933,Order_No_27518,1737.6732750883557
5934,Order_No_4123,974.0695237934597
5935,Order_No_7519,2474.9377745385245
5936,Order_No_25652,1809.062756115103
5937,Order_No_17024,1103.8076385803442
5938,Order_No_11118,911.3551840218641
5939,Order_No_1128,1995.8757787931681
5940,Order_No_10075,1042.457264117017
5941,Order_No_8024,2268.3048007352854
5942,Order_No_8934,1411.6133458314098
5943,Order_No_21279,1312.129027569589
5944,Order_No_20438,1410.0713885371683
5945,Order_No_27037,1278.449971757393
5946,Order_No_18603,1321.7977059206341
5947,Order_No_21177,1442.3777299027265
5948,Order_No_7457,721.784027320096
5949,Order_No_14620,657.7143162114055
5950,Order_No_14469,1063.4751381906299
5951,Order_No_11080,2694.434238090991
5952,Order_No_14153,1972.3719415354537
5953,Order_No_5732,956.8448654861313
5954,Order_No_23949,1432.93210357215
5955,Order_No_15927,1503.491165305673
5956,Order_No_21318,696.9722896005673
5957,Order_No_27338,1526.4392651995986
5958,Order_No_4386,1321.6182589450466
5959,Order_No_9114,2124.0846051371
5960,Order_No_16998,817.367804941824
5961,Order_No_7895,1252.2085799407669
5962,Order_No_8945,2624.505898437528
5963,Order_No_21154,1180.239904276825
5964,Order_No_3516,1745.8267471247036
5965,Order_No_2669,1096.2726904450944
5966,Order_No_11951,1196.8402026536587
5967,Order_No_23684,1156.822614051042
5968,Order_No_15181,998.8909084812653
5969,Order_No_1188,1193.113221176435
5970,Order_No_21284,2364.899549463171
5971,Order_No_16630,1257.0805819271286
5972,Order_No_1785,1509.475341130049
5973,Order_No_21789,1514.6147465079648
5974,Order_No_21479,2035.3956859823684
5975,Order_No_23160,1539.0826740470602
5976,Order_No_21519,964.8306691313564
5977,Order_No_972,1138.873051973812
5978,Order_No_12761,1159.5208526881754
5979,Order_No_20182,1509.7611085827048
5980,Order_No_8716,2128.786614281935
5981,Order_No_10615,2246.9450816879703
5982,Order_No_143,1061.8038825358533
5983,Order_No_21215,1709.7039284102339
5984,Order_No_24519,1051.678176710949
5985,Order_No_14722,1697.6305768633138
5986,Order_No_7496,1010.7270405205502
5987,Order_No_6222,1523.0517310775797
5988,Order_No_25548,1078.1446983284807
5989,Order_No_18769,2189.041643158811
5990,Order_No_23988,1562.8331287747287
5991,Order_No_2793,1394.1143213452813
5992,Order_No_14082,866.2468786084879
5993,Order_No_14628,1405.469478639957
5994,Order_No_9768,1681.9492411816218
5995,Order_No_23815,1921.9234051386293
5996,Order_No_18823,939.5491351462504
5997,Order_No_13817,926.2028691206594
5998,Order_No_15557,1325.4511061187386
5999,Order_No_13779,2715.7437540048113
6000,Order_No_21922,1812.3640585579112
6001,Order_No_9449,1925.256141715282
6002,Order_No_6645,1574.011175000264
6003,Order_No_24718,2175.5649991324344
6004,Order_No_6007,1710.293041128729
6005,Order_No_15231,2356.8740982044314
6006,Order_No_19658,786.532842758274
6007,Order_No_16681,647.653933003215
6008,Order_No_20181,1117.8889736586239
6009,Order_No_4134,2041.521315532494
6010,Order_No_18248,1577.9792413700395
6011,Order_No_24681,1268.3144099529268
6012,Order_No_27897,1582.6153358489194
6013,Order_No_13521,1469.258657138926
6014,Order_No_411,2494.854669884264
6015,Order_No_4116,1405.2064931242053
6016,Order_No_16861,1267.5017816024604
6017,Order_No_866,2135.890645603013
6018,Order_No_20516,1627.928463121916
6019,Order_No_26962,1705.1723826222642
6020,Order_No_19873,924.7957621056769
6021,Order_No_23515,897.5251912647777
6022,Order_No_19574,2375.881109797616
6023,Order_No_16559,1363.373505718363
6024,Order_No_11723,1146.5043771392188
6025,Order_No_20243,1178.3593767791351
6026,Order_No_17881,2364.5441220329258
6027,Order_No_19328,2134.9614662521944
6028,Order_No_3604,2133.364861988892
6029,Order_No_73,861.2078635628181
6030,Order_No_14377,929.396064982574
6031,Order_No_11238,2179.844180486391
6032,Order_No_432,3446.503728317847
6033,Order_No_8550,2403.138351358889
6034,Order_No_15072,2521.1216623702066
6035,Order_No_27504,1079.6276476237065
6036,Order_No_5539,1059.7700206151867
6037,Order_No_9953,2474.2720535493936
6038,Order_No_2271,1286.3679419990597
6039,Order_No_16344,1919.6560290854595
6040,Order_No_23993,1165.2832718269497
6041,Order_No_26359,2639.515698749091
6042,Order_No_5431,1036.697928817323
6043,Order_No_6650,2266.611964890818
6044,Order_No_12307,1269.5865177873484
6045,Order_No_25031,1332.7982241751981
6046,Order_No_14987,1074.4666213616597
6047,Order_No_20039,1183.2608723998308
6048,Order_No_7250,922.8058918611646
6049,Order_No_26312,897.4857011310255
6050,Order_No_24763,1397.2523979743303
6051,Order_No_7975,1055.2110150143437
6052,Order_No_4704,1308.4815163295423
6053,Order_No_22783,1053.2174247840314
6054,Order_No_18743,2324.5869015496096
6055,Order_No_26987,2222.8030098211157
6056,Order_No_1527,934.323057741241
6057,Order_No_20617,1030.0703735539323
6058,Order_No_9539,950.9248036389515
6059,Order_No_26927,1004.4415362317699
6060,Order_No_22276,3636.5048978924638
6061,Order_No_11962,2441.8135648827906
6062,Order_No_4499,835.3177917041244
6063,Order_No_19542,948.9171745259346
6064,Order_No_9386,1123.7902654344216
6065,Order_No_22969,1245.790394828353
6066,Order_No_19985,1348.2989618503611
6067,Order_No_21856,1642.1411061785652
6068,Order_No_3752,1640.1626257032137
6069,Order_No_13832,1033.0020402013356
6070,Order_No_9069,2532.6714094391173
6071,Order_No_23071,1294.3885094679608
6072,Order_No_1786,2611.719476079058
6073,Order_No_8058,2696.8328266996214
6074,Order_No_21608,2113.267640065533
6075,Order_No_27429,1677.9346679269668
6076,Order_No_14977,1197.0297464480961
6077,Order_No_19852,1462.963538742311
6078,Order_No_3479,2403.0054561885163
6079,Order_No_4495,2246.240996095551
6080,Order_No_2058,838.1854576538601
6081,Order_No_2194,868.9420756210059
6082,Order_No_7325,1723.080807463607
6083,Order_No_17713,1455.5266060173517
6084,Order_No_12668,1399.84291377255
6085,Order_No_21319,1524.994617133592
6086,Order_No_469,975.8460787051558
6087,Order_No_20045,2367.03572027923
6088,Order_No_27728,1218.8211929500344
6089,Order_No_22466,914.2551000321394
6090,Order_No_16501,809.0190712329297
6091,Order_No_13598,1237.4283220994143
6092,Order_No_13811,1439.90137084544
6093,Order_No_21777,1610.4099544757396
6094,Order_No_6043,1181.1476605881346
6095,Order_No_26830,3370.125979590645
6096,Order_No_6762,2016.1530419781172
6097,Order_No_15305,2995.3588065558433
6098,Order_No_4408,1464.9271048864484
6099,Order_No_26137,1113.299828844205
6100,Order_No_23528,1207.472568038404
6101,Order_No_3847,1282.819187851931
6102,Order_No_548,1028.0157646292491
6103,Order_No_3971,1162.579609816469
6104,Order_No_22542,1230.6155453486656
6105,Order_No_25995,2104.8098916894605
6106,Order_No_1253,1270.9635240306436
6107,Order_No_8715,1402.9397493078716
6108,Order_No_7484,1324.015775398197
6109,Order_No_424,1271.8214974260898
6110,Order_No_20976,1165.026797082203
6111,Order_No_25201,3045.286719238824
6112,Order_No_7929,2103.300928542132
6113,Order_No_21643,1980.839100700814
6114,Order_No_23435,1949.6758217990268
6115,Order_No_4520,1633.3497576951693
6116,Order_No_1598,1941.9078147145187
6117,Order_No_27941,1400.9229764843976
6118,Order_No_19603,1390.894196433378
6119,Order_No_27219,1814.590577692005
6120,Order_No_355,832.34016810463
6121,Order_No_10493,2716.5401157485626
6122,Order_No_17691,1544.5224759676353
6123,Order_No_10058,2224.120244461464
6124,Order_No_17437,2129.170287561613
6125,Order_No_25176,2615.4656834443285
6126,Order_No_20320,1246.4290163159617
6127,Order_No_881,1877.4169926497239
6128,Order_No_21454,1282.4029815009603
6129,Order_No_14836,1240.9870852365925
6130,Order_No_17617,1768.475629045035
6131,Order_No_1801,1891.7619870180754
6132,Order_No_26074,800.2303195052847
6133,Order_No_22531,1355.5022142550679
6134,Order_No_16642,1449.0669146699981
6135,Order_No_16425,2642.067922362803
6136,Order_No_7435,1626.9447512067263
6137,Order_No_20694,1465.27924771573
6138,Order_No_23221,1418.9821872300408
6139,Order_No_9787,750.1347138311471
6140,Order_No_22737,1308.716364106955
6141,Order_No_963,2049.320356277406
6142,Order_No_12765,782.3315903802347
6143,Order_No_1908,1328.153499714877
6144,Order_No_22070,1609.4446339081987
6145,Order_No_8952,2107.061244465112
6146,Order_No_1286,965.9203955232935
6147,Order_No_27178,1987.5019995663306
6148,Order_No_3400,1948.236077514513
6149,Order_No_10938,2462.0214223754965
6150,Order_No_1551,923.6589950394605
6151,Order_No_11974,1954.2734852944213
6152,Order_No_14828,1321.5443946013993
6153,Order_No_11624,2128.444781419603
6154,Order_No_2416,1036.0525292360119
6155,Order_No_21593,3102.15662268726
6156,Order_No_9187,1941.8827455470102
6157,Order_No_25212,1248.7257888957513
6158,Order_No_15486,982.9318237292711
6159,Order_No_19160,791.7992182853878
6160,Order_No_17349,1787.1813734422376
6161,Order_No_25973,1169.1791760976982
6162,Order_No_23523,1653.4952226555079
6163,Order_No_2878,1065.0964407729434
6164,Order_No_3922,2202.7531738606394
6165,Order_No_892,918.2480551836512
6166,Order_No_15263,1378.0093068524864
6167,Order_No_24652,698.4338305605189
6168,Order_No_13128,1509.160500688095
6169,Order_No_15120,1450.2613189891044
6170,Order_No_6692,765.5813697194412
6171,Order_No_28107,2083.0929857193255
6172,Order_No_27257,1670.4100647855598
6173,Order_No_25286,1399.9882640427668
6174,Order_No_7910,1474.3998152307986
6175,Order_No_2927,1381.247545269576
6176,Order_No_3917,2433.0746522012564
6177,Order_No_24039,1737.1730697885725
6178,Order_No_22705,759.5044052389574
6179,Order_No_18268,1914.1244601451008
6180,Order_No_14678,2755.843778179749
6181,Order_No_25422,1821.0413015816616
6182,Order_No_11691,1512.354017759538
6183,Order_No_3035,1530.6324332670602
6184,Order_No_26176,1187.3361524001568
6185,Order_No_27183,634.9500270949889
6186,Order_No_25478,2199.5991247688107
6187,Order_No_5838,1669.1272223363935
6188,Order_No_15961,1472.2584552716698
6189,Order_No_17773,1343.6330934660032
6190,Order_No_15683,1364.8592513543967
6191,Order_No_17716,2362.6230156213746
6192,Order_No_3614,1400.7043480177224
6193,Order_No_4425,1699.9180008739563
6194,Order_No_23380,2040.69931054702
6195,Order_No_15718,1355.7094179159703
6196,Order_No_16049,717.5520458030906
6197,Order_No_19917,1750.869909821682
6198,Order_No_4233,1215.9348878690782
6199,Order_No_24142,945.6537905789346
6200,Order_No_13,786.0311522669995
6201,Order_No_25192,1697.209396766897
6202,Order_No_5765,749.7788797050684
6203,Order_No_14568,921.9486941368823
6204,Order_No_10915,1552.1205664568001
6205,Order_No_21799,1266.111977117435
6206,Order_No_7077,1059.734069690966
6207,Order_No_12330,1060.9518625953397
6208,Order_No_10157,1785.2459354934754
6209,Order_No_2121,1758.0204033119626
6210,Order_No_5502,990.6400051326259
6211,Order_No_22550,696.1601291425088
6212,Order_No_26944,1214.769316218323
6213,Order_No_21839,685.4574852168639
6214,Order_No_4056,2203.941937109551
6215,Order_No_25685,715.0432949162123
6216,Order_No_7190,1398.929104127411
6217,Order_No_19836,2216.498205125706
6218,Order_No_17254,2372.5699496490242
6219,Order_No_19257,772.4662560136733
6220,Order_No_2791,1802.1019550596689
6221,Order_No_7301,864.3438467062647
6222,Order_No_9870,1353.245232608159
6223,Order_No_27786,1230.0292984743526
6224,Order_No_18600,842.3193262937364
6225,Order_No_15823,1287.8268920545834
6226,Order_No_23080,1311.3901571166884
6227,Order_No_13238,1340.4329493800929
6228,Order_No_17591,634.8470160590182
6229,Order_No_8558,1602.96956920814
6230,Order_No_1421,1562.7282057965165
6231,Order_No_6113,1790.914833082583
6232,Order_No_12896,896.04655826223
6233,Order_No_14324,2572.706739366345
6234,Order_No_14668,1188.7936931320621
6235,Order_No_6943,798.5618478261015
6236,Order_No_4646,2063.475925522067
6237,Order_No_12341,1213.3270934603102
6238,Order_No_8278,1041.647836247294
6239,Order_No_14907,1202.0157309632996
6240,Order_No_16573,1256.3675545656404
6241,Order_No_27082,1247.7835401753114
6242,Order_No_23473,1392.886011457621
6243,Order_No_10519,1930.0094244586223
6244,Order_No_16785,2482.5157041343055
6245,Order_No_5204,1183.7332404307494
6246,Order_No_4651,1224.3831282957537
6247,Order_No_25977,1098.5631918880324
6248,Order_No_22483,664.754659586894
6249,Order_No_1393,2142.8455996417947
6250,Order_No_21884,1664.710684431363
6251,Order_No_19617,1324.1633431056366
6252,Order_No_8580,1069.0834062586687
6253,Order_No_18606,1394.2699890210963
6254,Order_No_7401,2343.152891490113
6255,Order_No_3642,2549.250775905417
6256,Order_No_23827,1835.1919392697578
6257,Order_No_7573,2389.2127196134174
6258,Order_No_17394,1484.3809801133773
6259,Order_No_22379,1521.9543600656134
6260,Order_No_18516,1999.7540054056815
6261,Order_No_4157,775.3060622819945
6262,Order_No_22608,1136.8473737751324
6263,Order_No_18319,1191.9629043797115
6264,Order_No_676,1096.6222191162333
6265,Order_No_5942,1346.262588658526
6266,Order_No_21732,2050.971400199637
6267,Order_No_5569,1479.4100135216208
6268,Order_No_22130,2115.648873790624
6269,Order_No_16097,2065.6581384274077
6270,Order_No_2399,2307.9632535622886
6271,Order_No_1137,1400.761631028513
6272,Order_No_25516,1957.7042947116452
6273,Order_No_23322,1490.37793081577
6274,Order_No_6470,1419.780735115115
6275,Order_No_26996,1531.574788577058
6276,Order_No_11672,1364.0969404592597
6277,Order_No_27806,1653.9664913641589
6278,Order_No_23838,1328.6273592523512
6279,Order_No_23200,1638.9236562002147
6280,Order_No_4885,1483.3802218119347
6281,Order_No_22036,966.0113727548279
6282,Order_No_10624,1714.9066959277507
6283,Order_No_3777,812.5265171176025
6284,Order_No_7368,1299.4361882907037
6285,Order_No_10152,1090.7268551259865
6286,Order_No_14596,1500.9976379004138
6287,Order_No_6131,1707.3181911581885
6288,Order_No_2931,1498.9006827003427
6289,Order_No_21438,1864.7268220564624
6290,Order_No_5875,1360.1403704179181
6291,Order_No_3859,1596.157922034176
6292,Order_No_7915,1259.5313169014612
6293,Order_No_15665,1299.8495081636543
6294,Order_No_14605,854.8911765278156
6295,Order_No_1590,1181.1361918933678
6296,Order_No_25039,1141.4549983658476
6297,Order_No_25313,1142.185146491047
6298,Order_No_5177,1825.2233636852163
6299,Order_No_21858,2409.3022177998214
6300,Order_No_11001,1850.927035945473
6301,Order_No_15381,1149.081632715929
6302,Order_No_26705,1315.0103269126917
6303,Order_No_9093,1218.4733217907112
6304,Order_No_24299,1546.8889035786935
6305,Order_No_27790,2240.7183742466177
6306,Order_No_21520,2049.5412189410304
6307,Order_No_9594,1079.4921241984987
6308,Order_No_10420,1261.202322178451
6309,Order_No_17278,966.7214434830928
6310,Order_No_8570,1400.690647486957
6311,Order_No_7855,1973.545374729576
6312,Order_No_25704,1270.3273071541744
6313,Order_No_12107,1246.0999426191042
6314,Order_No_21943,758.9248287969001
6315,Order_No_28178,1450.1272284801923
6316,Order_No_16168,1380.1071927176959
6317,Order_No_4782,588.0579427035661
6318,Order_No_8992,2286.4501027476845
6319,Order_No_15974,1164.2032736902593
6320,Order_No_1431,1422.564001811022
6321,Order_No_23346,1496.9603650656936
6322,Order_No_24626,1982.2661603961292
6323,Order_No_16544,2676.8268784273223
6324,Order_No_13652,1131.1450830397184
6325,Order_No_27476,2076.650257606814
6326,Order_No_27497,2113.903285214576
6327,Order_No_5748,1244.428131494605
6328,Order_No_28189,1280.1959332431934
6329,Order_No_4892,1308.2515230830522
6330,Order_No_22557,1938.7470533407775
6331,Order_No_2417,1219.624113138299
6332,Order_No_17251,1332.4681399353497
6333,Order_No_24444,2708.611759060558
6334,Order_No_1974,3105.930174989224
6335,Order_No_6299,1761.3520860952092
6336,Order_No_26054,870.2277897017564
6337,Order_No_17874,926.0745632258391
6338,Order_No_18795,3236.373305870732
6339,Order_No_6947,972.8938176628751
6340,Order_No_27221,1162.4170169608244
6341,Order_No_7244,647.7143475391651
6342,Order_No_19817,894.2972024923763
6343,Order_No_18542,1549.5392694583875
6344,Order_No_9911,1423.1866155627345
6345,Order_No_4445,1911.3624142488493
6346,Order_No_226,1776.5026924163042
6347,Order_No_11535,1166.1114202483886
6348,Order_No_11284,792.7789024198742
6349,Order_No_13458,2106.455680230916
6350,Order_No_14442,2140.521123308925
6351,Order_No_20685,1922.678276126795
6352,Order_No_16404,1459.3517459593922
6353,Order_No_25650,2913.7385070142036
6354,Order_No_818,1128.1488379159287
6355,Order_No_14594,1088.6044196971277
6356,Order_No_15440,1493.0195877799774
6357,Order_No_16673,1491.8464422666812
6358,Order_No_6512,1222.4436224843416
6359,Order_No_23247,1070.667022374798
6360,Order_No_15959,1332.0791576281608
6361,Order_No_16383,1336.2259383946023
6362,Order_No_17403,1027.5971374055825
6363,Order_No_19561,1201.6100535476046
6364,Order_No_27832,1240.3346098219017
6365,Order_No_24733,1024.2921590576234
6366,Order_No_15429,2423.6049822236105
6367,Order_No_12894,1153.764231810221
6368,Order_No_27727,2177.249276161864
6369,Order_No_11568,1056.9688972347276
6370,Order_No_13195,1622.4916938930785
6371,Order_No_16359,1706.607002962924
6372,Order_No_806,1453.894800149361
6373,Order_No_12687,835.7304414906105
6374,Order_No_1757,1381.2883723661048
6375,Order_No_25510,825.6058200468813
6376,Order_No_17033,1195.0072936119068
6377,Order_No_23294,1501.8093039961198
6378,Order_No_728,2719.295535370701
6379,Order_No_21158,1308.7195530385252
6380,Order_No_16636,1379.080899284064
6381,Order_No_27604,1032.4696442783525
6382,Order_No_14887,645.5865370111401
6383,Order_No_5644,1719.5232341950891
6384,Order_No_18915,2111.187404607786
6385,Order_No_22974,1071.5854315191218
6386,Order_No_8291,1208.8583459297329
6387,Order_No_10363,2991.570921430778
6388,Order_No_6331,823.1562214225422
6389,Order_No_15921,1453.3120003507138
6390,Order_No_1264,1679.6640513682019
6391,Order_No_22283,1140.6136446025394
6392,Order_No_10902,1692.4234608703414
6393,Order_No_12960,1947.6893750979448
6394,Order_No_20260,743.8977779744165
6395,Order_No_5929,990.3452053175954
6396,Order_No_20283,1299.8820715371394
6397,Order_No_7572,946.7637837524197
6398,Order_No_8350,1295.7235147182366
6399,Order_No_8854,1411.3460973239817
6400,Order_No_11575,1079.8826133716393
6401,Order_No_7819,1437.0251623048166
6402,Order_No_9793,1417.0941466690692
6403,Order_No_6759,1376.1975952081661
